x-axis,MATH
Hertz,dBV
+12.06000E+03,-87.96997E+00
+12.08000E+03,-88.88550E+00
+12.10000E+03,-89.68018E+00
+12.12000E+03,-90.73853E+00
+12.14000E+03,-97.39990E+00
+12.16000E+03,-106.44165E+00
+12.18000E+03,-102.33276E+00
+12.20000E+03,-88.65234E+00
+12.22000E+03,-81.02539E+00
+12.24000E+03,-80.62988E+00
+12.26000E+03,-83.13843E+00
+12.28000E+03,-85.96191E+00
+12.30000E+03,-88.25317E+00
+12.32000E+03,-89.66675E+00
+12.34000E+03,-90.09521E+00
+12.36000E+03,-87.25952E+00
+12.38000E+03,-83.51440E+00
+12.40000E+03,-83.72925E+00
+12.42000E+03,-85.49927E+00
+12.44000E+03,-87.02026E+00
+12.46000E+03,-90.07080E+00
+12.48000E+03,-91.52832E+00
+12.50000E+03,-89.51782E+00
+12.52000E+03,-89.69727E+00
+12.54000E+03,-91.02905E+00
+12.56000E+03,-89.33350E+00
+12.58000E+03,-88.76099E+00
+12.60000E+03,-86.27441E+00
+12.62000E+03,-80.61646E+00
+12.64000E+03,-76.89941E+00
+12.66000E+03,-73.96606E+00
+12.68000E+03,-71.84814E+00
+12.70000E+03,-70.79346E+00
+12.72000E+03,-71.57471E+00
+12.74000E+03,-74.58130E+00
+12.76000E+03,-78.91602E+00
+12.78000E+03,-83.31055E+00
+12.80000E+03,-86.67725E+00
+12.82000E+03,-88.63281E+00
+12.84000E+03,-93.67310E+00
+12.86000E+03,-97.25952E+00
+12.88000E+03,-93.04810E+00
+12.90000E+03,-88.17139E+00
+12.92000E+03,-85.63354E+00
+12.94000E+03,-87.07886E+00
+12.96000E+03,-90.46631E+00
+12.98000E+03,-91.26831E+00
+13.00000E+03,-89.21509E+00
+13.02000E+03,-86.39038E+00
+13.04000E+03,-84.63379E+00
+13.06000E+03,-84.43848E+00
+13.08000E+03,-85.14526E+00
+13.10000E+03,-86.52466E+00
+13.12000E+03,-86.71265E+00
+13.14000E+03,-84.24561E+00
+13.16000E+03,-87.55127E+00
+13.18000E+03,-93.21045E+00
+13.20000E+03,-91.78589E+00
+13.22000E+03,-89.45190E+00
+13.24000E+03,-87.39624E+00
+13.26000E+03,-83.93799E+00
+13.28000E+03,-81.36963E+00
+13.30000E+03,-80.79712E+00
+13.32000E+03,-81.27563E+00
+13.34000E+03,-84.25781E+00
+13.36000E+03,-88.15430E+00
+13.38000E+03,-92.38159E+00
+13.40000E+03,-92.93213E+00
+13.42000E+03,-89.10400E+00
+13.44000E+03,-87.19849E+00
+13.46000E+03,-89.11987E+00
+13.48000E+03,-92.15820E+00
+13.50000E+03,-88.59619E+00
+13.52000E+03,-82.69287E+00
+13.54000E+03,-83.69995E+00
+13.56000E+03,-86.13281E+00
+13.58000E+03,-86.70532E+00
+13.60000E+03,-87.38892E+00
+13.62000E+03,-85.79102E+00
+13.64000E+03,-81.61377E+00
+13.66000E+03,-80.09644E+00
+13.68000E+03,-81.14258E+00
+13.70000E+03,-83.40332E+00
+13.72000E+03,-84.63013E+00
+13.74000E+03,-85.28687E+00
+13.76000E+03,-85.96313E+00
+13.78000E+03,-85.58472E+00
+13.80000E+03,-84.92554E+00
+13.82000E+03,-84.23828E+00
+13.84000E+03,-84.18091E+00
+13.86000E+03,-86.81763E+00
+13.88000E+03,-88.97705E+00
+13.90000E+03,-88.56567E+00
+13.92000E+03,-88.89404E+00
+13.94000E+03,-87.25220E+00
+13.96000E+03,-85.83374E+00
+13.98000E+03,-85.70435E+00
+14.00000E+03,-84.66919E+00
+14.02000E+03,-84.79492E+00
+14.04000E+03,-85.18066E+00
+14.06000E+03,-86.82129E+00
+14.08000E+03,-89.88159E+00
+14.10000E+03,-90.35400E+00
+14.12000E+03,-88.87451E+00
+14.14000E+03,-88.84155E+00
+14.16000E+03,-87.95654E+00
+14.18000E+03,-86.90918E+00
+14.20000E+03,-85.14282E+00
+14.22000E+03,-83.26660E+00
+14.24000E+03,-83.18604E+00
+14.26000E+03,-83.39844E+00
+14.28000E+03,-88.10913E+00
+14.30000E+03,-91.34033E+00
+14.32000E+03,-89.87793E+00
+14.34000E+03,-90.65674E+00
+14.36000E+03,-91.57349E+00
+14.38000E+03,-91.86523E+00
+14.40000E+03,-94.81445E+00
+14.42000E+03,-92.86011E+00
+14.44000E+03,-89.59717E+00
+14.46000E+03,-92.79053E+00
+14.48000E+03,-91.77246E+00
+14.50000E+03,-90.14038E+00
+14.52000E+03,-90.33447E+00
+14.54000E+03,-90.14893E+00
+14.56000E+03,-86.58813E+00
