x-axis,MATH
Hertz,dBV
+89.4000E+03,-65.03815E+00
+89.6000E+03,-66.04553E+00
+89.8000E+03,-67.78229E+00
+90.0000E+03,-69.90234E+00
+90.2000E+03,-72.74567E+00
+90.4000E+03,-76.23596E+00
+90.6000E+03,-80.80902E+00
+90.8000E+03,-87.40112E+00
+91.0000E+03,-92.21100E+00
+91.2000E+03,-91.75598E+00
+91.4000E+03,-88.18024E+00
+91.6000E+03,-85.88043E+00
+91.8000E+03,-85.60699E+00
+92.0000E+03,-85.97900E+00
+92.2000E+03,-87.88483E+00
+92.4000E+03,-90.36896E+00
+92.6000E+03,-92.57324E+00
+92.8000E+03,-94.43451E+00
+93.0000E+03,-95.02075E+00
+93.2000E+03,-92.94495E+00
+93.4000E+03,-90.29297E+00
+93.6000E+03,-87.91656E+00
+93.8000E+03,-85.75439E+00
+94.0000E+03,-85.32471E+00
+94.2000E+03,-88.28827E+00
+94.4000E+03,-91.04980E+00
+94.6000E+03,-92.38922E+00
+94.8000E+03,-92.76825E+00
+95.0000E+03,-93.23914E+00
+95.2000E+03,-93.78601E+00
+95.4000E+03,-94.09943E+00
+95.6000E+03,-93.83118E+00
+95.8000E+03,-93.29803E+00
+96.0000E+03,-92.90009E+00
+96.2000E+03,-92.70477E+00
+96.4000E+03,-92.68799E+00
+96.6000E+03,-93.06915E+00
+96.8000E+03,-93.54950E+00
+97.0000E+03,-93.92426E+00
+97.2000E+03,-94.18396E+00
+97.4000E+03,-93.18237E+00
+97.6000E+03,-89.72260E+00
+97.8000E+03,-86.41418E+00
+98.0000E+03,-84.58282E+00
+98.2000E+03,-83.84064E+00
+98.4000E+03,-83.30444E+00
+98.6000E+03,-83.14819E+00
+98.8000E+03,-83.11554E+00
+99.0000E+03,-83.42072E+00
+99.2000E+03,-83.99719E+00
+99.4000E+03,-85.02991E+00
+99.6000E+03,-86.65680E+00
+99.8000E+03,-88.60168E+00
+100.0000E+03,-91.31714E+00
+100.2000E+03,-93.92883E+00
+100.4000E+03,-95.03052E+00
+100.6000E+03,-94.56177E+00
+100.8000E+03,-95.19165E+00
+101.0000E+03,-98.05389E+00
+101.2000E+03,-100.08759E+00
+101.4000E+03,-98.20313E+00
+101.6000E+03,-93.20313E+00
+101.8000E+03,-91.97968E+00
+102.0000E+03,-97.80426E+00
+102.2000E+03,-101.74835E+00
+102.4000E+03,-100.26825E+00
+102.6000E+03,-95.86273E+00
+102.8000E+03,-93.09326E+00
+103.0000E+03,-92.79449E+00
+103.2000E+03,-92.65839E+00
+103.4000E+03,-92.83051E+00
+103.6000E+03,-92.95288E+00
+103.8000E+03,-92.31598E+00
+104.0000E+03,-90.79254E+00
+104.2000E+03,-90.76599E+00
+104.4000E+03,-93.84369E+00
+104.6000E+03,-96.81305E+00
+104.8000E+03,-97.19238E+00
+105.0000E+03,-95.31738E+00
+105.2000E+03,-93.71704E+00
+105.4000E+03,-92.62329E+00
+105.6000E+03,-92.64191E+00
+105.8000E+03,-95.75592E+00
+106.0000E+03,-100.52032E+00
+106.2000E+03,-101.48224E+00
+106.4000E+03,-96.37878E+00
+106.6000E+03,-92.30316E+00
+106.8000E+03,-90.65338E+00
+107.0000E+03,-89.54559E+00
+107.2000E+03,-85.51147E+00
+107.4000E+03,-77.85522E+00
+107.6000E+03,-71.44867E+00
+107.8000E+03,-67.69043E+00
+108.0000E+03,-64.74396E+00
+108.2000E+03,-62.49756E+00
+108.4000E+03,-60.90759E+00
+108.6000E+03,-59.70642E+00
+108.8000E+03,-59.35699E+00
+109.0000E+03,-59.27582E+00
+109.2000E+03,-59.76898E+00
+109.4000E+03,-60.68115E+00
+109.6000E+03,-62.09930E+00
+109.8000E+03,-64.40399E+00
+110.0000E+03,-67.13440E+00
+110.2000E+03,-70.92468E+00
+110.4000E+03,-75.49622E+00
+110.6000E+03,-81.93390E+00
+110.8000E+03,-90.89294E+00
+111.0000E+03,-97.73499E+00
+111.2000E+03,-99.89777E+00
+111.4000E+03,-100.27863E+00
+111.6000E+03,-98.87390E+00
+111.8000E+03,-95.68451E+00
+112.0000E+03,-92.52045E+00
+112.2000E+03,-89.35638E+00
+112.4000E+03,-86.74164E+00
+112.6000E+03,-85.84045E+00
+112.8000E+03,-86.24481E+00
+113.0000E+03,-86.71570E+00
+113.2000E+03,-87.26257E+00
+113.4000E+03,-87.86438E+00
+113.6000E+03,-88.59497E+00
+113.8000E+03,-89.28009E+00
+114.0000E+03,-89.07379E+00
+114.2000E+03,-87.56409E+00
+114.4000E+03,-86.68396E+00
+114.6000E+03,-87.16553E+00
+114.8000E+03,-88.48755E+00
+115.0000E+03,-91.54877E+00
+115.2000E+03,-96.52344E+00
+115.4000E+03,-99.13391E+00
+115.6000E+03,-96.88385E+00
+115.8000E+03,-94.10004E+00
+116.0000E+03,-92.29919E+00
+116.2000E+03,-91.28357E+00
+116.4000E+03,-90.99579E+00
+116.6000E+03,-92.06421E+00
+116.8000E+03,-91.75720E+00
+117.0000E+03,-87.68555E+00
+117.2000E+03,-81.50421E+00
+117.4000E+03,-76.19110E+00
+117.6000E+03,-72.24579E+00
+117.8000E+03,-68.79486E+00
+118.0000E+03,-66.50299E+00
+118.2000E+03,-64.77692E+00
+118.4000E+03,-63.62427E+00
+118.6000E+03,-63.15552E+00
+118.8000E+03,-62.98889E+00
+119.0000E+03,-63.46191E+00
+119.2000E+03,-64.22424E+00
+119.4000E+03,-65.48706E+00
+119.6000E+03,-67.19208E+00
+119.8000E+03,-69.42108E+00
+120.0000E+03,-72.70447E+00
+120.2000E+03,-77.13501E+00
+120.4000E+03,-84.59869E+00
+120.6000E+03,-93.66943E+00
+120.8000E+03,-97.69867E+00
+121.0000E+03,-93.58337E+00
+121.2000E+03,-90.89844E+00
+121.4000E+03,-91.70868E+00
+121.6000E+03,-93.87604E+00
+121.8000E+03,-95.22705E+00
+122.0000E+03,-95.53955E+00
+122.2000E+03,-95.83832E+00
+122.4000E+03,-96.12549E+00
+122.6000E+03,-96.20453E+00
+122.8000E+03,-95.42725E+00
+123.0000E+03,-93.86475E+00
+123.2000E+03,-93.92273E+00
+123.4000E+03,-97.14813E+00
+123.6000E+03,-99.98871E+00
+123.8000E+03,-100.70190E+00
+124.0000E+03,-99.89319E+00
+124.2000E+03,-98.36090E+00
+124.4000E+03,-95.58746E+00
+124.6000E+03,-93.17108E+00
+124.8000E+03,-91.64673E+00
+125.0000E+03,-90.84137E+00
+125.2000E+03,-92.06482E+00
+125.4000E+03,-96.04919E+00
+125.6000E+03,-98.30322E+00
+125.8000E+03,-96.73401E+00
+126.0000E+03,-94.37042E+00
+126.2000E+03,-93.51471E+00
+126.4000E+03,-94.17877E+00
+126.6000E+03,-97.39716E+00
+126.8000E+03,-105.71136E+00
+127.0000E+03,-111.09558E+00
+127.2000E+03,-105.00214E+00
+127.4000E+03,-90.11932E+00
+127.6000E+03,-79.50745E+00
+127.8000E+03,-76.75934E+00
+128.0000E+03,-74.37042E+00
+128.2000E+03,-72.96539E+00
+128.4000E+03,-72.12189E+00
+128.6000E+03,-71.62689E+00
+128.8000E+03,-71.58783E+00
+129.0000E+03,-71.90582E+00
+129.2000E+03,-73.03345E+00
+129.4000E+03,-74.54956E+00
+129.6000E+03,-76.57043E+00
+129.8000E+03,-79.14856E+00
+130.0000E+03,-82.04254E+00
+130.2000E+03,-85.58777E+00
+130.4000E+03,-89.54803E+00
+130.6000E+03,-94.47968E+00
+130.8000E+03,-100.20813E+00
+131.0000E+03,-102.65656E+00
+131.2000E+03,-98.99200E+00
+131.4000E+03,-95.72906E+00
+131.6000E+03,-94.12994E+00
+131.8000E+03,-93.57147E+00
+132.0000E+03,-93.32458E+00
+132.2000E+03,-93.54523E+00
+132.4000E+03,-93.65814E+00
+132.6000E+03,-93.56415E+00
+132.8000E+03,-93.34137E+00
+133.0000E+03,-92.98553E+00
+133.2000E+03,-92.46399E+00
+133.4000E+03,-93.49640E+00
+133.6000E+03,-97.83997E+00
+133.8000E+03,-102.28638E+00
+134.0000E+03,-104.45526E+00
+134.2000E+03,-104.55872E+00
+134.4000E+03,-102.75543E+00
+134.6000E+03,-97.31720E+00
+134.8000E+03,-92.56378E+00
+135.0000E+03,-90.63660E+00
+135.2000E+03,-90.54474E+00
+135.4000E+03,-90.44128E+00
+135.6000E+03,-90.34943E+00
+135.8000E+03,-90.91888E+00
+136.0000E+03,-93.18054E+00
+136.2000E+03,-95.98022E+00
+136.4000E+03,-97.34894E+00
+136.6000E+03,-96.90552E+00
+136.8000E+03,-95.29694E+00
+137.0000E+03,-91.21521E+00
+137.2000E+03,-86.77917E+00
+137.4000E+03,-83.62396E+00
+137.6000E+03,-81.70990E+00
+137.8000E+03,-79.79584E+00
+138.0000E+03,-77.89551E+00
+138.2000E+03,-76.25397E+00
+138.4000E+03,-75.33142E+00
+138.6000E+03,-74.95453E+00
+138.8000E+03,-74.91882E+00
+139.0000E+03,-75.46570E+00
+139.2000E+03,-76.45203E+00
+139.4000E+03,-78.55103E+00
+139.6000E+03,-81.22101E+00
+139.8000E+03,-83.91632E+00
+140.0000E+03,-86.62537E+00
+140.2000E+03,-88.57697E+00
+140.4000E+03,-88.78265E+00
+140.6000E+03,-88.63708E+00
+140.8000E+03,-89.39331E+00
+141.0000E+03,-91.09833E+00
+141.2000E+03,-91.51459E+00
+141.4000E+03,-89.39453E+00
+141.6000E+03,-87.64984E+00
+141.8000E+03,-88.31451E+00
+142.0000E+03,-90.85358E+00
