time	V(n002)
3.236199839252441e-002	4.500078e+000
3.236257019663684e-002	5.053477e+000
3.236296512118132e-002	5.212817e+000
3.236332594220465e-002	5.186098e+000
3.236367618330204e-002	5.008616e+000
3.236420477279077e-002	4.485998e+000
3.236491350029855e-002	3.421063e+000
3.236565442161789e-002	1.962181e+000
3.236628261340937e-002	5.262783e-001
3.236687495404377e-002	-8.930637e-001
3.236747776338649e-002	-2.279594e+000
3.236808631355989e-002	-3.504143e+000
3.236873085331016e-002	-4.511068e+000
3.236931661198965e-002	-5.157634e+000
3.236947296912707e-002	-5.269303e+000
3.236958401263233e-002	-5.319324e+000
3.236969599565256e-002	-5.354141e+000
3.236979223040273e-002	-5.371464e+000
3.236989418659471e-002	-5.376227e+000
3.237001938085100e-002	-5.364226e+000
3.237016781155636e-002	-5.324635e+000
3.237035984341798e-002	-5.235265e+000
3.237055855286618e-002	-5.100052e+000
3.237074997763820e-002	-4.919046e+000
3.237109828078764e-002	-4.475552e+000
3.237158321533668e-002	-3.682146e+000
3.237205568119904e-002	-2.723214e+000
3.237275845093110e-002	-1.074399e+000
3.237335725690702e-002	4.181364e-001
3.237397367604670e-002	1.919612e+000
3.237462483329092e-002	3.325824e+000
3.237518857471840e-002	4.280411e+000
3.237576351497531e-002	4.933691e+000
3.237618896739187e-002	5.183527e+000
3.237654173147626e-002	5.218182e+000
3.237687623575970e-002	5.103857e+000
3.237738349080419e-002	4.712402e+000
3.237786829522119e-002	4.104105e+000
3.237858660682543e-002	2.841981e+000
3.237937668982956e-002	1.149844e+000
3.237999894410610e-002	-3.173859e-001
3.238064569740630e-002	-1.834400e+000
3.238130876808720e-002	-3.238764e+000
3.238189987587599e-002	-4.248793e+000
3.238250285725985e-002	-5.040896e+000
3.238253194424810e-002	-5.069650e+000
3.238259011822461e-002	-5.115232e+000
3.238265498929280e-002	-5.162414e+000
3.238272510214626e-002	-5.208897e+000
3.238279971050898e-002	-5.252397e+000
3.238290265444953e-002	-5.302182e+000
3.238300155472969e-002	-5.338363e+000
3.238310797421107e-002	-5.362527e+000
3.238324932577356e-002	-5.373118e+000
3.238340385759239e-002	-5.353268e+000
3.238367668061565e-002	-5.255865e+000
3.238386911552289e-002	-5.141950e+000
3.238404119424098e-002	-4.999487e+000
3.238421342844491e-002	-4.814468e+000
3.238455789685278e-002	-4.350065e+000
3.238490267096092e-002	-3.772445e+000
3.238542348059664e-002	-2.710727e+000
3.238606135300176e-002	-1.224093e+000
3.238664218409598e-002	2.250377e-001
3.238724800658437e-002	1.716661e+000
3.238787507365528e-002	3.109831e+000
3.238843365529209e-002	4.110646e+000
3.238900883254307e-002	4.828191e+000
3.238948356339143e-002	5.156430e+000
3.238984407447979e-002	5.221565e+000
3.239019081484216e-002	5.127201e+000
3.239065241480096e-002	4.807952e+000
3.239110504995960e-002	4.283246e+000
3.239177980299517e-002	3.169714e+000
3.239251155671225e-002	1.665261e+000
3.239313292133503e-002	2.218266e-001
3.239378883653304e-002	-1.342634e+000
3.239438176424112e-002	-2.670386e+000
3.239496583405132e-002	-3.787180e+000
3.239557480988191e-002	-4.659626e+000
3.239617604169681e-002	-5.231987e+000
3.239636708744072e-002	-5.330337e+000
3.239658340368502e-002	-5.373001e+000
3.239668083400719e-002	-5.372775e+000
3.239682885442755e-002	-5.341991e+000
3.239704571008052e-002	-5.255390e+000
3.239722380993082e-002	-5.144270e+000
3.239744082856570e-002	-4.957055e+000
3.239765321055505e-002	-4.715880e+000
3.239803374488764e-002	-4.166558e+000
3.239841141125192e-002	-3.489142e+000
3.239900134367049e-002	-2.218337e+000
3.239968498652007e-002	-5.714517e-001
3.240027145134143e-002	8.970827e-001
3.240086656459905e-002	2.318977e+000
3.240144653170277e-002	3.522929e+000
3.240199915100911e-002	4.405493e+000
3.240255936786381e-002	4.992557e+000
3.240296644838490e-002	5.199034e+000
3.240331754492051e-002	5.209918e+000
3.240365151402455e-002	5.071924e+000
3.240421589188076e-002	4.583225e+000
3.240475750846980e-002	3.838395e+000
3.240555091392303e-002	2.352148e+000
3.240626528406979e-002	7.661754e-001
3.240686960086111e-002	-6.746288e-001
3.240748893716362e-002	-2.112293e+000
3.240811045202923e-002	-3.395876e+000
3.240869648541529e-002	-4.358190e+000
3.240929082514972e-002	-5.064679e+000
3.240951800878916e-002	-5.245830e+000
3.240963231476277e-002	-5.304239e+000
3.240976028563380e-002	-5.349027e+000
3.240984888934845e-002	-5.368159e+000
3.240994475996690e-002	-5.376984e+000
3.241003527449012e-002	-5.374131e+000
3.241017083638417e-002	-5.351257e+000
3.241030494522693e-002	-5.306734e+000
3.241048699726156e-002	-5.212054e+000
3.241066604329256e-002	-5.076366e+000
3.241098838935313e-002	-4.741352e+000
3.241130407215548e-002	-4.305822e+000
3.241179045189720e-002	-3.445865e+000
3.241234493502129e-002	-2.262472e+000
3.241304422275600e-002	-5.772957e-001
3.241363710507955e-002	9.059402e-001
3.241423697663655e-002	2.337666e+000
3.241481705984498e-002	3.538757e+000
3.241536948750880e-002	4.416673e+000
3.241592918068039e-002	4.998011e+000
3.241633690412318e-002	5.201142e+000
3.241668593109690e-002	5.209351e+000
3.241701760223147e-002	5.069470e+000
3.241759225697537e-002	4.564853e+000
3.241814593411208e-002	3.795543e+000
3.241893613149094e-002	2.305032e+000
3.241964017318461e-002	7.362363e-001
3.242024289037648e-002	-7.019037e-001
3.242086009043030e-002	-2.133161e+000
3.242147991871212e-002	-3.410306e+000
3.242206597378088e-002	-4.368905e+000
3.242265995741647e-002	-5.073220e+000
3.242287052663112e-002	-5.240583e+000
3.242299819800616e-002	-5.305845e+000
3.242312009485242e-002	-5.348915e+000
3.242320626459138e-002	-5.367689e+000
3.242330229533168e-002	-5.376987e+000
3.242339185087633e-002	-5.375270e+000
3.242350585448007e-002	-5.358719e+000
3.242362538697922e-002	-5.324548e+000
3.242376839178857e-002	-5.260578e+000
3.242393079845200e-002	-5.155650e+000
3.242418079786995e-002	-4.937355e+000
3.242441343557960e-002	-4.663790e+000
3.242487871099890e-002	-3.936894e+000
3.242549846541999e-002	-2.723214e+000
3.242611205777662e-002	-1.309792e+000
3.242668294804649e-002	1.139792e-001
3.242728220990689e-002	1.597719e+000
3.242789369452680e-002	2.977380e+000
3.242844881290917e-002	4.002937e+000
3.242902614496616e-002	4.755805e+000
3.242955493695652e-002	5.145844e+000
3.242991863877260e-002	5.221783e+000
3.243027024073152e-002	5.130276e+000
3.243072152394348e-002	4.824173e+000
3.243116804011385e-002	4.312756e+000
3.243184731423627e-002	3.201179e+000
3.243258042585273e-002	1.701243e+000
3.243320264105869e-002	2.575319e-001
3.243379558966671e-002	-1.161510e+000
3.243439404045879e-002	-2.516770e+000
3.243498962189750e-002	-3.680814e+000
3.243560608020865e-002	-4.597565e+000
3.243620170663294e-002	-5.194708e+000
3.243642825193101e-002	-5.322928e+000
3.243662210842301e-002	-5.371468e+000
3.243671639018374e-002	-5.376835e+000
3.243683603554705e-002	-5.362336e+000
3.243701059093595e-002	-5.311666e+000
3.243718618464419e-002	-5.225300e+000
3.243739318754039e-002	-5.072633e+000
3.243767616446113e-002	-4.786171e+000
3.243798192195259e-002	-4.372216e+000
3.243848564395750e-002	-3.497419e+000
3.243903175844759e-002	-2.345272e+000
3.243972171812874e-002	-6.905673e-001
3.244031273912372e-002	7.889224e-001
3.244091303863687e-002	2.230974e+000
3.244150515968054e-002	3.473081e+000
3.244205926380000e-002	4.372364e+000
3.244262201392819e-002	4.976215e+000
3.244303477918033e-002	5.195679e+000
3.244338192262127e-002	5.214609e+000
3.244371088013939e-002	5.087706e+000
3.244425668828860e-002	4.635068e+000
3.244478130325621e-002	3.939019e+000
3.244552845344831e-002	2.569057e+000
3.244634202853924e-002	7.810594e-001
3.244696695570828e-002	-7.008501e-001
3.244760498192105e-002	-2.177197e+000
3.244822796299715e-002	-3.453809e+000
3.244881370367157e-002	-4.400965e+000
3.244940646889333e-002	-5.092870e+000
3.244960158129805e-002	-5.244873e+000
3.244973005190181e-002	-5.308975e+000
3.244985112492729e-002	-5.350688e+000
3.244993848564358e-002	-5.368951e+000
3.245003498921558e-002	-5.377446e+000
3.245012470402495e-002	-5.374654e+000
3.245024656212021e-002	-5.354976e+000
3.245037151549950e-002	-5.316230e+000
3.245052774209101e-002	-5.240911e+000
3.245070026936876e-002	-5.120111e+000
3.245099154531136e-002	-4.841762e+000
3.245126751665391e-002	-4.483724e+000
3.245181945933901e-002	-3.544708e+000
3.245241096508728e-002	-2.308616e+000
3.245309225378993e-002	-6.768013e-001
3.245367839300443e-002	7.914600e-001
3.245427459734408e-002	2.224136e+000
3.245486677485886e-002	3.467386e+000
3.245542110008781e-002	4.368557e+000
3.245598416600068e-002	4.974149e+000
3.245639890419098e-002	5.195583e+000
3.245674491074414e-002	5.215232e+000
3.245707214205845e-002	5.089909e+000
3.245761608095844e-002	4.641042e+000
3.245813925408695e-002	3.950648e+000
3.245887153302330e-002	2.614665e+000
3.245967477299213e-002	8.551538e-001
3.246029858112266e-002	-6.234873e-001
3.246093688383899e-002	-2.105220e+000
3.246156932993424e-002	-3.410580e+000
3.246215654973682e-002	-4.371314e+000
3.246275173369761e-002	-5.069155e+000
3.246300293593366e-002	-5.263017e+000
3.246312275512008e-002	-5.320525e+000
3.246323626496690e-002	-5.356363e+000
3.246331445409691e-002	-5.371481e+000
3.246338761470691e-002	-5.378037e+000
3.246345935870804e-002	-5.377756e+000
3.246354861142627e-002	-5.368769e+000
3.246363768111967e-002	-5.350102e+000
3.246374755111290e-002	-5.313385e+000
3.246387315370151e-002	-5.253106e+000
3.246403628481905e-002	-5.147442e+000
3.246420689254403e-002	-4.997804e+000
3.246454810799399e-002	-4.583743e+000
3.246512492860784e-002	-3.656323e+000
3.246565945112158e-002	-2.569593e+000
3.246639887283798e-002	-8.194607e-001
3.246700010027970e-002	6.808201e-001
3.246761152803707e-002	2.147165e+000
3.246829662320834e-002	3.562545e+000
3.246891583163294e-002	4.518847e+000
3.246948741369733e-002	5.062256e+000
3.246987753209678e-002	5.210512e+000
3.247027435438669e-002	5.167500e+000
3.247063939500936e-002	4.966080e+000
3.247117101753006e-002	4.416718e+000
3.247182755369003e-002	3.409107e+000
3.247256405794677e-002	1.946278e+000
3.247319331413194e-002	5.059624e-001
3.247378623726618e-002	-9.146943e-001
3.247438932511323e-002	-2.300219e+000
3.247499680487673e-002	-3.520003e+000
3.247563689198291e-002	-4.516713e+000
3.247622244488662e-002	-5.179154e+000
3.247625720932418e-002	-5.206427e+000
3.247632673819931e-002	-5.246180e+000
3.247642639201533e-002	-5.295228e+000
3.247652387029242e-002	-5.332856e+000
3.247662531907934e-002	-5.359350e+000
3.247673638691322e-002	-5.372008e+000
3.247690520318382e-002	-5.362135e+000
3.247709219323443e-002	-5.311907e+000
3.247732320781229e-002	-5.198203e+000
3.247748465979727e-002	-5.081703e+000
3.247768699297098e-002	-4.888718e+000
3.247790263344757e-002	-4.625509e+000
3.247830750263892e-002	-4.006707e+000
3.247870430115513e-002	-3.260949e+000
3.247932937639891e-002	-1.872539e+000
3.247993934532590e-002	-3.816039e-001
3.248051019777492e-002	1.051024e+000
3.248108821888046e-002	2.421486e+000
3.248165881650738e-002	3.589028e+000
3.248221118487193e-002	4.451460e+000
3.248276945873637e-002	5.015996e+000
3.248316884851749e-002	5.204351e+000
3.248352201271032e-002	5.203747e+000
3.248385967360529e-002	5.047122e+000
3.248450908772795e-002	4.425038e+000
3.248515544837131e-002	3.451041e+000
3.248605820223811e-002	1.640301e+000
3.248672332793549e-002	1.094083e-001
3.248731987731190e-002	-1.313000e+000
3.248792633220730e-002	-2.670418e+000
3.248851653345018e-002	-3.797361e+000
3.248912984509508e-002	-4.675664e+000
3.248970585952446e-002	-5.227267e+000
3.248988804534699e-002	-5.323596e+000
3.249010611249692e-002	-5.371951e+000
3.249020089681129e-002	-5.374372e+000
3.249034752245957e-002	-5.348137e+000
3.249056196065337e-002	-5.269548e+000
3.249073293591056e-002	-5.170294e+000
3.249092250630954e-002	-5.018470e+000
3.249110305205308e-002	-4.829098e+000
3.249144634603838e-002	-4.370755e+000
3.249180916867011e-002	-3.765285e+000
3.249232589272623e-002	-2.713794e+000
3.249295957906353e-002	-1.237175e+000
3.249354001721422e-002	2.108720e-001
3.249414559540521e-002	1.702867e+000
3.249477083682287e-002	3.094540e+000
3.249532896384487e-002	4.098246e+000
3.249590409435603e-002	4.819713e+000
3.249638478702355e-002	5.154845e+000
3.249674611840351e-002	5.221425e+000
3.249709381788890e-002	5.127263e+000
3.249755507623572e-002	4.808645e+000
3.249800782679946e-002	4.283867e+000
3.249868504634079e-002	3.165859e+000
3.249941949893232e-002	1.655138e+000
3.250004115614864e-002	2.106097e-001
3.250069671997707e-002	-1.352759e+000
3.250128949203774e-002	-2.679197e+000
3.250187309047371e-002	-3.793555e+000
3.250248177911277e-002	-4.660318e+000
3.250310262986387e-002	-5.239277e+000
3.250331136257548e-002	-5.340752e+000
3.250351915333740e-002	-5.372659e+000
3.250363282045552e-002	-5.366411e+000
3.250378524820904e-002	-5.327032e+000
3.250398557823783e-002	-5.235740e+000
3.250418091121506e-002	-5.104572e+000
3.250436508158387e-002	-4.934504e+000
3.250466471908928e-002	-4.566850e+000
3.250510568840821e-002	-3.877033e+000
3.250553641268214e-002	-3.039430e+000
3.250620021890025e-002	-1.526571e+000
3.250680307729487e-002	-3.714158e-002
3.250742713622049e-002	1.513299e+000
3.250801497736424e-002	2.856665e+000
3.250856494463292e-002	3.899402e+000
3.250914120818393e-002	4.680289e+000
3.250972413773524e-002	5.134457e+000
3.251009419476349e-002	5.220366e+000
3.251045319701355e-002	5.128157e+000
3.251090473047589e-002	4.821550e+000
3.251135265055404e-002	4.306038e+000
3.251204577638913e-002	3.165524e+000
3.251279254920345e-002	1.630621e+000
3.251341553893269e-002	1.824743e-001
3.251407203400393e-002	-1.382393e+000
3.251466399665945e-002	-2.704352e+000
3.251524618374227e-002	-3.811743e+000
3.251585404266482e-002	-4.670965e+000
3.251647897172787e-002	-5.255122e+000
3.251663471636756e-002	-5.332495e+000
3.251686195973329e-002	-5.370303e+000
3.251700025158627e-002	-5.364328e+000
3.251716427704073e-002	-5.320069e+000
3.251738609771088e-002	-5.214756e+000
3.251754905444252e-002	-5.102106e+000
3.251773596849020e-002	-4.932279e+000
3.251791799626223e-002	-4.722043e+000
3.251828205180630e-002	-4.197371e+000
3.251865523927674e-002	-3.534376e+000
3.251922054183905e-002	-2.327172e+000
3.251991374554875e-002	-6.650624e-001
3.252050347028573e-002	8.110399e-001
3.252110290765761e-002	2.249696e+000
3.252168977060848e-002	3.478823e+000
3.252224303100205e-002	4.375063e+000
3.252280488015218e-002	4.977872e+000
3.252321119216232e-002	5.194020e+000
3.252356505984909e-002	5.212724e+000
3.252390245439191e-002	5.079998e+000
3.252446366365950e-002	4.604428e+000
3.252500268443719e-002	3.876222e+000
3.252575032748956e-002	2.487603e+000
3.252656691941423e-002	6.801611e-001
3.252719262058166e-002	-8.046951e-001
3.252782939310518e-002	-2.270655e+000
3.252844717736109e-002	-3.514107e+000
3.252909387836291e-002	-4.521273e+000
3.252967928468423e-002	-5.158072e+000
3.252986572965561e-002	-5.286220e+000
3.252998210201371e-002	-5.334701e+000
3.253007831855537e-002	-5.360824e+000
3.253016802169528e-002	-5.374084e+000
3.253026123315180e-002	-5.377069e+000
3.253036120503446e-002	-5.365775e+000
3.253055939930648e-002	-5.307531e+000
3.253076956821455e-002	-5.202507e+000
3.253095116587808e-002	-5.070837e+000
3.253112861757115e-002	-4.898066e+000
3.253143284595478e-002	-4.514255e+000
3.253183820669354e-002	-3.872015e+000
3.253225655313437e-002	-3.054595e+000
3.253292281637964e-002	-1.536428e+000
3.253352636178979e-002	-4.592663e-002
3.253415207508073e-002	1.509026e+000
3.253473836816471e-002	2.849882e+000
3.253528805428140e-002	3.893654e+000
3.253586422132741e-002	4.676893e+000
3.253644575360126e-002	5.132748e+000
3.253681704951579e-002	5.220520e+000
3.253717783397582e-002	5.129215e+000
3.253762841610024e-002	4.824623e+000
3.253807628745070e-002	4.310527e+000
3.253876708493524e-002	3.176164e+000
3.253951182540591e-002	1.647478e+000
3.254013483159914e-002	2.001196e-001
3.254079162510040e-002	-1.365947e+000
3.254138391198772e-002	-2.690268e+000
3.254196685528176e-002	-3.801643e+000
3.254257516399792e-002	-4.665228e+000
3.254319776750403e-002	-5.250211e+000
3.254336245562848e-002	-5.332626e+000
3.254358805918715e-002	-5.371631e+000
3.254371237965803e-002	-5.367475e+000
3.254387240803511e-002	-5.327229e+000
3.254408472026763e-002	-5.232296e+000
3.254424320028770e-002	-5.126544e+000
3.254445947586000e-002	-4.932801e+000
3.254466452864475e-002	-4.695630e+000
3.254503313624176e-002	-4.158492e+000
3.254540639557387e-002	-3.486569e+000
3.254599416001529e-002	-2.219010e+000
3.254668670251748e-002	-5.499570e-001
3.254727516786386e-002	9.229252e-001
3.254787161877835e-002	2.345631e+000
3.254845061093950e-002	3.543185e+000
3.254900311883457e-002	4.419903e+000
3.254956276578043e-002	5.000250e+000
3.254996736059803e-002	5.201170e+000
3.255031885949503e-002	5.208679e+000
3.255065353504934e-002	5.066536e+000
3.255122967886234e-002	4.557941e+000
3.255178367680702e-002	3.784727e+000
3.255258102557501e-002	2.276408e+000
3.255327915176742e-002	7.185521e-001
3.255388059994746e-002	-7.172362e-001
3.255449635271985e-002	-2.144352e+000
3.255511519128503e-002	-3.417871e+000
3.255570115816538e-002	-4.374385e+000
3.255629485451483e-002	-5.072483e+000
3.255652816480171e-002	-5.254742e+000
3.255664644146630e-002	-5.313321e+000
3.255676124305845e-002	-5.351793e+000
3.255684557302050e-002	-5.369516e+000
3.255692353352203e-002	-5.377431e+000
3.255699991444434e-002	-5.376797e+000
3.255712654922771e-002	-5.360541e+000
3.255724500759882e-002	-5.327667e+000
3.255741798333577e-002	-5.248224e+000
3.255760727396596e-002	-5.120253e+000
3.255786464171390e-002	-4.882940e+000
3.255810251809198e-002	-4.589140e+000
3.255857827084812e-002	-3.828686e+000
3.255908269017447e-002	-2.834683e+000
3.255968920120806e-002	-1.438131e+000
3.256026697437053e-002	-1.680961e-003
3.256087345160537e-002	1.505795e+000
3.256146775323185e-002	2.863130e+000
3.256201940830571e-002	3.907506e+000
3.256259738428025e-002	4.687217e+000
3.256318187641649e-002	5.137959e+000
3.256355169543278e-002	5.220546e+000
3.256391120988709e-002	5.125432e+000
3.256435842816276e-002	4.819482e+000
3.256480120779107e-002	4.308304e+000
3.256549842252202e-002	3.159695e+000
3.256624550680096e-002	1.623354e+000
3.256686836405912e-002	1.749183e-001
3.256752469039943e-002	-1.389526e+000
3.256811665488360e-002	-2.710934e+000
3.256869843955436e-002	-3.816580e+000
3.256930600076993e-002	-4.673896e+000
3.256993191612038e-002	-5.281301e+000
3.256994248365373e-002	-5.288151e+000
3.256996361872043e-002	-5.297944e+000
3.257000588885383e-002	-5.315534e+000
3.257006363840421e-002	-5.335560e+000
3.257016292881239e-002	-5.360482e+000
3.257026721741620e-002	-5.372998e+000
3.257042889370106e-002	-5.366581e+000
3.257058874337058e-002	-5.326899e+000
3.257085572372418e-002	-5.199665e+000
3.257103116193085e-002	-5.074246e+000
3.257124109753367e-002	-4.873078e+000
3.257143636190447e-002	-4.634494e+000
3.257182689064608e-002	-4.039139e+000
3.257222857412557e-002	-3.288853e+000
3.257283802310302e-002	-1.942389e+000
3.257344609726160e-002	-4.594435e-001
3.257401718383404e-002	9.750993e-001
3.257459664559723e-002	2.355826e+000
3.257517080394851e-002	3.542114e+000
3.257572336217743e-002	4.418933e+000
3.257628297532272e-002	5.000027e+000
3.257668613159347e-002	5.200967e+000
3.257703778929454e-002	5.209213e+000
3.257737283094188e-002	5.060048e+000
3.257804291423656e-002	4.433525e+000
3.257864677796977e-002	3.548511e+000
3.257942382333117e-002	2.024449e+000
3.258008053188140e-002	5.318856e-001
3.258067581174748e-002	-8.930158e-001
3.258128207095669e-002	-2.287100e+000
3.258189108512693e-002	-3.511696e+000
3.258253393835201e-002	-4.514511e+000
3.258311965280954e-002	-5.154661e+000
3.258330667596535e-002	-5.284508e+000
3.258342027196867e-002	-5.332752e+000
3.258351623500015e-002	-5.359662e+000
3.258360673199732e-002	-5.373868e+000
3.258370095451519e-002	-5.377644e+000
3.258380269903745e-002	-5.366820e+000
3.258400197872080e-002	-5.309066e+000
3.258421662956583e-002	-5.201954e+000
3.258440204153110e-002	-5.067176e+000
3.258457879857194e-002	-4.894226e+000
3.258488636303716e-002	-4.503973e+000
3.258529573696444e-002	-3.851840e+000
3.258571689801219e-002	-3.024932e+000
3.258638791553765e-002	-1.490783e+000
3.258699011399269e-002	-1.697452e-003
3.258761549904514e-002	1.550239e+000
3.258820803334103e-002	2.898892e+000
3.258875809003514e-002	3.933267e+000
3.258933376172709e-002	4.700174e+000
3.258992446582214e-002	5.144653e+000
3.259029256560023e-002	5.220203e+000
3.259064878074425e-002	5.118761e+000
3.259110765829480e-002	4.794727e+000
3.259155524846570e-002	4.265981e+000
3.259227158252859e-002	3.063561e+000
3.259303811641411e-002	1.467335e+000
3.259366115158550e-002	1.084683e-002
3.259431491844037e-002	-1.541140e+000
3.259492880431809e-002	-2.890622e+000
3.259550955687906e-002	-3.960286e+000
3.259611565399311e-002	-4.780678e+000
3.259665860162359e-002	-5.262134e+000
3.259681494847491e-002	-5.338886e+000
3.259696951446824e-002	-5.369774e+000
3.259711773279132e-002	-5.372110e+000
3.259725488143044e-002	-5.349631e+000
3.259741035591785e-002	-5.295146e+000
3.259759172833574e-002	-5.194376e+000
3.259780774919129e-002	-5.025380e+000
3.259803289764349e-002	-4.789402e+000
3.259835552848782e-002	-4.351151e+000
3.259876490893476e-002	-3.652905e+000
3.259928134808353e-002	-2.584123e+000
3.259994322913126e-002	-1.021932e+000
3.260052820545614e-002	4.410359e-001
3.260113287222387e-002	1.913754e+000
3.260178977208609e-002	3.331332e+000
3.260235524668141e-002	4.287183e+000
3.260293154435578e-002	4.939552e+000
3.260335267798323e-002	5.184820e+000
3.260370763421957e-002	5.217745e+000
3.260404581284961e-002	5.100376e+000
3.260455211876728e-002	4.706683e+000
3.260503493609630e-002	4.098110e+000
3.260575372351467e-002	2.832227e+000
3.260654231392693e-002	1.141446e+000
3.260716423552205e-002	-3.256066e-001
3.260781054690339e-002	-1.841242e+000
3.260847488416963e-002	-3.247071e+000
3.260906640752217e-002	-4.255900e+000
3.260966956674796e-002	-5.004232e+000
3.260995356405583e-002	-5.240921e+000
3.261007774729149e-002	-5.306186e+000
3.261021328904262e-002	-5.352755e+000
3.261029929318255e-002	-5.370787e+000
3.261037721357982e-002	-5.378142e+000
3.261045321275695e-002	-5.377380e+000
3.261056249788531e-002	-5.364260e+000
3.261066610410743e-002	-5.338442e+000
3.261080456900081e-002	-5.282693e+000
3.261096396441639e-002	-5.189356e+000
3.261118009765160e-002	-5.018027e+000
3.261137799094221e-002	-4.807635e+000
3.261177377752342e-002	-4.248916e+000
3.261231158547526e-002	-3.287221e+000
3.261284130498372e-002	-2.143806e+000
3.261342897607879e-002	-7.193751e-001
3.261400019761869e-002	7.178178e-001
3.261458326465614e-002	2.125334e+000
3.261519341659863e-002	3.418283e+000
3.261575180869248e-002	4.339139e+000
3.261631961783151e-002	4.962100e+000
3.261673505404212e-002	5.191775e+000
3.261708470887642e-002	5.216772e+000
3.261741561532051e-002	5.095027e+000
3.261794561270828e-002	4.667950e+000
3.261845345455651e-002	4.009287e+000
3.261918615668773e-002	2.688566e+000
3.261999422203111e-002	9.303902e-001
3.262061884431915e-002	-5.481425e-001
3.262126028224092e-002	-2.036221e+000
3.262195636865892e-002	-3.459031e+000
3.262261016459614e-002	-4.494713e+000
3.262320963298610e-002	-5.179120e+000
3.262331371975704e-002	-5.246255e+000
3.262340809870823e-002	-5.293190e+000
3.262350174745374e-002	-5.330204e+000
3.262360014574056e-002	-5.357201e+000
3.262371084982926e-002	-5.371738e+000
3.262387289045314e-002	-5.365366e+000
3.262406346534170e-002	-5.316903e+000
3.262431391033167e-002	-5.195550e+000
3.262448127342428e-002	-5.074644e+000
3.262468343200128e-002	-4.880155e+000
3.262489985426276e-002	-4.614070e+000
3.262530153561681e-002	-3.996763e+000
3.262570246680962e-002	-3.240138e+000
3.262632989167710e-002	-1.842981e+000
3.262693859938828e-002	-3.531659e-001
3.262750924147374e-002	1.078685e+000
3.262808654882630e-002	2.445149e+000
3.262865581776160e-002	3.606037e+000
3.262920811830095e-002	4.463443e+000
3.262976591355457e-002	5.022162e+000
3.263016395111967e-002	5.206127e+000
3.263051737416988e-002	5.202429e+000
3.263085572799148e-002	5.044749e+000
3.263148046472351e-002	4.447114e+000
3.263213630455198e-002	3.463996e+000
3.263300674325370e-002	1.728701e+000
3.263366617738658e-002	2.142119e-001
3.263425859374029e-002	-1.201422e+000
3.263485739996980e-002	-2.553721e+000
3.263545154498649e-002	-3.708645e+000
3.263606693708118e-002	-4.615857e+000
3.263665850665358e-002	-5.207941e+000
3.263684246177518e-002	-5.313915e+000
3.263704054639818e-002	-5.367685e+000
3.263714122923908e-002	-5.376250e+000
3.263726982806662e-002	-5.360368e+000
3.263752702572170e-002	-5.271230e+000
3.263778576678554e-002	-5.119426e+000
3.263795141685501e-002	-4.981071e+000
3.263812347637499e-002	-4.792127e+000
3.263846759541497e-002	-4.320343e+000
3.263882201693140e-002	-3.718440e+000
3.263934728847037e-002	-2.636165e+000
3.264000227853851e-002	-1.098758e+000
3.264058540060742e-002	3.582515e-001
3.264119061587326e-002	1.838718e+000
3.264183607670153e-002	3.247676e+000
3.264239894021536e-002	4.221196e+000
3.264297483943068e-002	4.900244e+000
3.264340759501383e-002	5.172777e+000
3.264376294118317e-002	5.220865e+000
3.264410145800409e-002	5.117136e+000
3.264459100112695e-002	4.758940e+000
3.264505988834153e-002	4.193476e+000
3.264574552110999e-002	3.026792e+000
3.264649511870534e-002	1.455183e+000
3.264711604272878e-002	1.655771e-003
3.264776724474704e-002	-1.543854e+000
3.264838333323736e-002	-2.897135e+000
3.264896456537346e-002	-3.966066e+000
3.264957090567958e-002	-4.782978e+000
3.265012239140019e-002	-5.263258e+000
3.265030192963327e-002	-5.346886e+000
3.265045334842737e-002	-5.371065e+000
3.265061898268575e-002	-5.364209e+000
3.265077577937771e-002	-5.327374e+000
3.265094583923360e-002	-5.252223e+000
3.265114617034098e-002	-5.121376e+000
3.265133406210478e-002	-4.950330e+000
3.265167495679478e-002	-4.528672e+000
3.265215528362538e-002	-3.760387e+000
3.265262309598445e-002	-2.826653e+000
3.265330377437913e-002	-1.245551e+000
3.265389949931897e-002	2.363107e-001
3.265451707932050e-002	1.754545e+000
3.265514372773877e-002	3.141567e+000
3.265570184315925e-002	4.134151e+000
3.265627591851029e-002	4.842101e+000
3.265674505820429e-002	5.160746e+000
3.265710096789115e-002	5.222530e+000
3.265744083305087e-002	5.128387e+000
3.265791374431980e-002	4.798631e+000
3.265837148001843e-002	4.264751e+000
3.265904576589459e-002	3.145602e+000
3.265977995397403e-002	1.630538e+000
3.266040113596797e-002	1.854374e-001
3.266105577063233e-002	-1.375262e+000
3.266164811094414e-002	-2.698659e+000
3.266223075046671e-002	-3.807854e+000
3.266283892657008e-002	-4.668863e+000
3.266346298074905e-002	-5.253847e+000
3.266361858240845e-002	-5.331591e+000
3.266384635385806e-002	-5.370134e+000
3.266398560991633e-002	-5.364352e+000
3.266415235318426e-002	-5.319127e+000
3.266438014200453e-002	-5.208128e+000
3.266457149122035e-002	-5.070623e+000
3.266477369857625e-002	-4.876287e+000
3.266499942217494e-002	-4.596430e+000
3.266541073050570e-002	-3.956852e+000
3.266583265321494e-002	-3.151582e+000
3.266645052570327e-002	-1.764986e+000
