x-axis,MATH
Hertz,dBV
+846.00E+03,-89.14172E+00
+847.00E+03,-86.45007E+00
+848.00E+03,-84.69531E+00
+849.00E+03,-83.79077E+00
+850.00E+03,-80.83057E+00
+851.00E+03,-75.23425E+00
+852.00E+03,-69.48291E+00
+853.00E+03,-66.20715E+00
+854.00E+03,-65.39844E+00
+855.00E+03,-65.68408E+00
+856.00E+03,-67.74768E+00
+857.00E+03,-72.52368E+00
+858.00E+03,-80.71582E+00
+859.00E+03,-85.78540E+00
+860.00E+03,-87.29968E+00
+861.00E+03,-87.74219E+00
+862.00E+03,-88.24207E+00
+863.00E+03,-88.82434E+00
+864.00E+03,-87.06409E+00
+865.00E+03,-85.82813E+00
+866.00E+03,-88.01807E+00
+867.00E+03,-89.82654E+00
+868.00E+03,-85.99170E+00
+869.00E+03,-83.36719E+00
+870.00E+03,-85.12866E+00
+871.00E+03,-86.63867E+00
+872.00E+03,-86.88281E+00
+873.00E+03,-85.54980E+00
+874.00E+03,-84.69531E+00
+875.00E+03,-86.09973E+00
+876.00E+03,-89.16614E+00
+877.00E+03,-88.38855E+00
+878.00E+03,-86.47632E+00
+879.00E+03,-85.40271E+00
+880.00E+03,-84.92969E+00
+881.00E+03,-86.83398E+00
+882.00E+03,-88.05469E+00
+883.00E+03,-90.48267E+00
+884.00E+03,-92.03906E+00
+885.00E+03,-91.68201E+00
+886.00E+03,-88.85852E+00
+887.00E+03,-85.31482E+00
+888.00E+03,-82.99060E+00
+889.00E+03,-82.27344E+00
+890.00E+03,-82.36865E+00
+891.00E+03,-83.31042E+00
+892.00E+03,-85.18420E+00
+893.00E+03,-86.85657E+00
+894.00E+03,-84.84363E+00
+895.00E+03,-83.21094E+00
+896.00E+03,-84.47253E+00
+897.00E+03,-84.44812E+00
+898.00E+03,-83.55701E+00
+899.00E+03,-83.32813E+00
+900.00E+03,-84.11365E+00
+901.00E+03,-85.92639E+00
+902.00E+03,-87.86060E+00
+903.00E+03,-91.18091E+00
+904.00E+03,-88.66992E+00
+905.00E+03,-85.98438E+00
+906.00E+03,-87.48401E+00
+907.00E+03,-86.44580E+00
+908.00E+03,-82.35522E+00
+909.00E+03,-77.57922E+00
+910.00E+03,-73.52954E+00
+911.00E+03,-72.15625E+00
+912.00E+03,-72.70374E+00
+913.00E+03,-74.74475E+00
+914.00E+03,-79.96997E+00
+915.00E+03,-87.79041E+00
+916.00E+03,-88.07849E+00
+917.00E+03,-86.14063E+00
+918.00E+03,-86.56909E+00
+919.00E+03,-86.84375E+00
+920.00E+03,-93.96106E+00
+921.00E+03,-94.73865E+00
+922.00E+03,-92.31250E+00
+923.00E+03,-91.14612E+00
+924.00E+03,-90.13660E+00
+925.00E+03,-89.96875E+00
+926.00E+03,-92.92041E+00
+927.00E+03,-93.62231E+00
+928.00E+03,-90.00293E+00
+929.00E+03,-81.95911E+00
+930.00E+03,-75.14392E+00
+931.00E+03,-71.47144E+00
+932.00E+03,-70.28125E+00
+933.00E+03,-71.11438E+00
+934.00E+03,-74.43347E+00
+935.00E+03,-81.07471E+00
+936.00E+03,-83.35437E+00
+937.00E+03,-82.82031E+00
+938.00E+03,-83.05835E+00
+939.00E+03,-86.23401E+00
+940.00E+03,-94.21802E+00
+941.00E+03,-96.71313E+00
+942.00E+03,-92.66223E+00
+943.00E+03,-90.63281E+00
+944.00E+03,-89.39502E+00
+945.00E+03,-88.60156E+00
+946.00E+03,-89.07764E+00
+947.00E+03,-89.59705E+00
+948.00E+03,-89.73438E+00
+949.00E+03,-89.02026E+00
+950.00E+03,-86.01550E+00
+951.00E+03,-84.38281E+00
+952.00E+03,-85.04932E+00
+953.00E+03,-86.26208E+00
+954.00E+03,-85.24219E+00
+955.00E+03,-81.93286E+00
+956.00E+03,-80.43750E+00
+957.00E+03,-81.53247E+00
+958.00E+03,-85.54309E+00
+959.00E+03,-87.66406E+00
+960.00E+03,-91.85352E+00
+961.00E+03,-94.53906E+00
+962.00E+03,-91.65881E+00
+963.00E+03,-89.95532E+00
+964.00E+03,-92.18921E+00
+965.00E+03,-91.87244E+00
+966.00E+03,-86.81384E+00
+967.00E+03,-84.19421E+00
+968.00E+03,-84.14844E+00
+969.00E+03,-84.10083E+00
+970.00E+03,-83.95129E+00
+971.00E+03,-83.87500E+00
+972.00E+03,-83.85120E+00
+973.00E+03,-82.62195E+00
+974.00E+03,-81.84375E+00
+975.00E+03,-83.27197E+00
+976.00E+03,-87.52002E+00
+977.00E+03,-86.84741E+00
+978.00E+03,-82.28564E+00
+979.00E+03,-80.51563E+00
+980.00E+03,-82.18188E+00
+981.00E+03,-82.32166E+00
+982.00E+03,-81.72656E+00
+983.00E+03,-81.22668E+00
+984.00E+03,-80.90625E+00
+985.00E+03,-81.21570E+00
+986.00E+03,-78.03394E+00
+987.00E+03,-74.08191E+00
+988.00E+03,-72.19958E+00
+989.00E+03,-71.72656E+00
+990.00E+03,-72.08362E+00
+991.00E+03,-74.12158E+00
+992.00E+03,-79.68494E+00
+993.00E+03,-84.12646E+00
+994.00E+03,-82.23621E+00
+995.00E+03,-80.35938E+00
+996.00E+03,-81.19250E+00
+997.00E+03,-84.51160E+00
+998.00E+03,-78.06079E+00
+999.00E+03,-72.30518E+00
+1.00000E+06,
+1.00100E+06,
+1.00200E+06,
+1.00300E+06,
+1.00400E+06,
+1.00500E+06,
+1.00600E+06,
+1.00700E+06,
+1.00800E+06,
+1.00900E+06,
+1.01000E+06,
+1.01100E+06,
+1.01200E+06,
+1.01300E+06,
+1.01400E+06,
+1.01500E+06,
+1.01600E+06,
+1.01700E+06,
+1.01800E+06,
+1.01900E+06,
+1.02000E+06,
+1.02100E+06,
+1.02200E+06,
+1.02300E+06,
+1.02400E+06,
