x-axis,MATH
Hertz,dBV
+5.74000E+03,-99.07219E+00
+5.76000E+03,-97.42226E+00
+5.78000E+03,-93.81195E+00
+5.80000E+03,-87.52121E+00
+5.82000E+03,-77.58385E+00
+5.84000E+03,-70.61714E+00
+5.86000E+03,-66.94557E+00
+5.88000E+03,-65.44975E+00
+5.90000E+03,-66.06331E+00
+5.92000E+03,-68.81424E+00
+5.94000E+03,-72.90161E+00
+5.96000E+03,-79.48860E+00
+5.98000E+03,-86.08154E+00
+6.00000E+03,-90.17555E+00
+6.02000E+03,-91.76575E+00
+6.04000E+03,-94.46724E+00
+6.06000E+03,-97.38968E+00
+6.08000E+03,-94.52408E+00
+6.10000E+03,-89.89395E+00
+6.12000E+03,-87.14882E+00
+6.14000E+03,-84.65851E+00
+6.16000E+03,-85.47424E+00
+6.18000E+03,-89.53773E+00
+6.20000E+03,-96.69441E+00
+6.22000E+03,-100.35637E+00
+6.24000E+03,-95.29846E+00
+6.26000E+03,-87.70996E+00
+6.28000E+03,-87.18193E+00
+6.30000E+03,-99.82445E+00
+6.32000E+03,-104.43031E+00
+6.34000E+03,-98.15903E+00
+6.36000E+03,-100.07111E+00
+6.38000E+03,-104.23286E+00
+6.40000E+03,-99.06334E+00
+6.42000E+03,-95.35263E+00
+6.44000E+03,-93.97575E+00
+6.46000E+03,-93.21281E+00
+6.48000E+03,-100.97084E+00
+6.50000E+03,-98.05359E+00
+6.52000E+03,-93.39607E+00
+6.54000E+03,-92.30400E+00
+6.56000E+03,-92.92656E+00
+6.58000E+03,-94.40712E+00
+6.60000E+03,-98.43880E+00
+6.62000E+03,-96.11977E+00
+6.64000E+03,-94.53644E+00
+6.66000E+03,-95.10818E+00
+6.68000E+03,-94.06357E+00
+6.70000E+03,-89.88670E+00
+6.72000E+03,-88.77350E+00
+6.74000E+03,-87.87025E+00
+6.76000E+03,-83.59695E+00
+6.78000E+03,-75.63034E+00
+6.80000E+03,-65.86197E+00
+6.82000E+03,-59.36783E+00
+6.84000E+03,-55.94170E+00
+6.86000E+03,-54.73625E+00
+6.88000E+03,-55.52231E+00
+6.90000E+03,-58.41843E+00
+6.92000E+03,-64.00604E+00
+6.94000E+03,-74.47227E+00
+6.96000E+03,-80.55061E+00
+6.98000E+03,-85.29755E+00
+7.00000E+03,-92.35779E+00
+7.02000E+03,-99.80629E+00
+7.04000E+03,-101.34300E+00
+7.06000E+03,-104.38080E+00
+7.08000E+03,-98.32809E+00
+7.10000E+03,-92.62970E+00
+7.12000E+03,-93.70743E+00
+7.14000E+03,-95.04631E+00
+7.16000E+03,-96.27037E+00
+7.18000E+03,-91.30371E+00
+7.20000E+03,-88.17169E+00
+7.22000E+03,-90.37743E+00
+7.24000E+03,-94.43024E+00
+7.26000E+03,-94.95300E+00
+7.28000E+03,-89.19952E+00
+7.30000E+03,-86.72325E+00
+7.32000E+03,-88.02956E+00
+7.34000E+03,-94.24973E+00
+7.36000E+03,-106.28433E+00
+7.38000E+03,-107.80426E+00
+7.40000E+03,-100.93903E+00
+7.42000E+03,-96.60576E+00
+7.44000E+03,-96.52031E+00
+7.46000E+03,-97.38487E+00
+7.48000E+03,-95.18120E+00
+7.50000E+03,-90.13077E+00
+7.52000E+03,-88.87962E+00
+7.54000E+03,-89.24744E+00
+7.56000E+03,-90.20393E+00
+7.58000E+03,-92.75887E+00
+7.60000E+03,-93.88481E+00
+7.62000E+03,-95.38437E+00
+7.64000E+03,-94.31351E+00
+7.66000E+03,-92.69188E+00
+7.68000E+03,-93.90068E+00
+7.70000E+03,-97.80724E+00
+7.72000E+03,-96.04958E+00
+7.74000E+03,-91.76376E+00
+7.76000E+03,-84.16290E+00
+7.78000E+03,-75.17265E+00
+7.80000E+03,-68.72520E+00
+7.82000E+03,-65.03151E+00
+7.84000E+03,-63.81569E+00
+7.86000E+03,-64.65187E+00
+7.88000E+03,-67.72705E+00
+7.90000E+03,-73.40904E+00
+7.92000E+03,-81.00235E+00
+7.94000E+03,-84.84924E+00
+7.96000E+03,-86.42075E+00
+7.98000E+03,-89.87686E+00
+8.00000E+03,-92.99774E+00
+8.02000E+03,-94.31000E+00
+8.04000E+03,-97.89124E+00
+8.06000E+03,-92.63878E+00
+8.08000E+03,-89.11507E+00
+8.10000E+03,-90.12199E+00
+8.12000E+03,-91.36406E+00
+8.14000E+03,-90.15663E+00
+8.16000E+03,-88.39432E+00
+8.18000E+03,-86.44569E+00
+8.20000E+03,-87.90337E+00
+8.22000E+03,-91.81892E+00
+8.24000E+03,-94.27887E+00
+8.26000E+03,-92.04964E+00
+8.28000E+03,-89.21257E+00
+8.30000E+03,-90.39162E+00
+8.32000E+03,-90.68481E+00
+8.34000E+03,-89.38782E+00
+8.36000E+03,-90.17731E+00
+8.38000E+03,-95.20004E+00
+8.40000E+03,-97.88818E+00
+8.42000E+03,-96.87019E+00
+8.44000E+03,-96.74812E+00
+8.46000E+03,-97.89406E+00
+8.48000E+03,-95.76126E+00
+8.50000E+03,-93.16963E+00
+8.52000E+03,-91.11107E+00
+8.54000E+03,-94.60686E+00
+8.56000E+03,-98.03093E+00
+8.58000E+03,-94.71802E+00
+8.60000E+03,-91.41701E+00
+8.62000E+03,-95.02617E+00
+8.64000E+03,-95.09476E+00
+8.66000E+03,-97.86911E+00
+8.68000E+03,-103.05473E+00
+8.70000E+03,-99.11034E+00
+8.72000E+03,-91.01715E+00
+8.74000E+03,-82.11990E+00
+8.76000E+03,-73.95927E+00
+8.78000E+03,-68.11783E+00
+8.80000E+03,-64.91570E+00
+8.82000E+03,-63.32275E+00
+8.84000E+03,-63.89275E+00
+8.86000E+03,-66.83380E+00
+8.88000E+03,-73.98354E+00
+8.90000E+03,-82.81822E+00
+8.92000E+03,-88.01155E+00
+8.94000E+03,-88.67050E+00
+8.96000E+03,-95.73959E+00
+8.98000E+03,-95.65376E+00
+9.00000E+03,-91.38420E+00
+9.02000E+03,-90.38025E+00
+9.04000E+03,-89.04076E+00
+9.06000E+03,-89.82056E+00
+9.08000E+03,-90.74356E+00
+9.10000E+03,-91.43044E+00
+9.12000E+03,-91.24863E+00
+9.14000E+03,-89.97375E+00
+9.16000E+03,-92.33124E+00
+9.18000E+03,-106.68144E+00
+9.20000E+03,-107.77008E+00
+9.22000E+03,-99.77684E+00
